brandName,modelName,modelYear,modelNameVariant,modelVariant,availableFrom,articleNumber,GTIN,UPC,availFrameSizes,frameSize,frameSizeCm,frameSizeInch,frameSizeLetter,isOneSize,rrp,special,dealer,frame,frameType,frameTypeKey,material,engine,engineBrand,engineSpeed,engineTorque,enginePowerOutput,hasEngine,battery,batteryBrand,batteryCapacity,batteryLock,display,charger,chargerBrand,chargerPower,fork,forkSuspensionTravel,shock,rearSuspensionTravel,shockSuspensionTravel,shockMounting,hasShock,marketingColor,frameGlossiness,color,gearRearDerailleur,gearSystemKey,gearCount,hasGearHub,hasDerailleurGear,gearShiftLever,sprocket,sprocketCount,smallestSprocket,largestSprocket,brakes,brake lever,brak DiscFront,diameterFrontDisc,brakeDiscRear,diameterRearDisc,brakesBrand,brakeTypeKey,hasCoasterBrake,saddle,seatPost,innerDiameterSeatPost,outerDiameterSeatPost,saddleClamping,handlebarMarketing,materialHandlebar,widthHandlebar,clampDiameterHandlebar,stem,materialStem,hasAdjustableStem,lengthStem,clampDiameterStem,grips,hasErgonomicGrips,bell,hasBell,headset,hasInternalCableRouting,pedals,wheelset,rims,rimFront,rimRear,sizeRimFront,sizeRimRear,diameterRimFront,diameterRimRear,widthRimFront,widthRimRear,tyres,tyreFront,tyreRear,sizeTireFront,sizeTireRear,widthTireFront,widthTireRear,diameterTireEtrtoFront,diameterTireEtrtoRear,widthTireEtrtoFront,widthTireEtrtoRear,wheelset,hasPlusSizeWheels,wheelSize,wheelSizeFront,wheelSizeRear,hasMixedWheelSizes,hubs,hubFront,widthHubFront,diameterHubFront,numberOfHolesHubFront,discRotorMountHubFront,hubRear,widthHubRear,diameterHubRear,numberOfHolesHubRear,discRotorMountHubRear,spokes,frontLight,rearLight,hasLighting,fenders,hasFenders,hasFenderMountingOption,chainGuard,kickstand,hasKickstand,hasKickstandMountingOption,carrier,hasRearCarrier,hasRearCarrierMountingOption,frontCarrier,hasFrontCarrier,hasFrontCarrierMountingOption,lock,chainring,chainringTeeth,chainringChainline,chainringMounting,crankset,lengthCrankset,mountingCrankset,chain,driveTrain,mainImageFile,SecondaryImageFile,DetailImageFile1,DetailImageFile2,DetailImageFile3,IsoCategory,categoryKey,categoryName
HEPHA,Trekking 8,2026,Trekking 8 Ultra,Ultra,,2630508HS50BG,10795276122712,,"M, L, XL",L (50cm),50,,L,FALSE,3299,,2356.428571,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Ultra_HS_BlueGrey,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Ultra,Ultra,,2630508HS55BG,10795276122729,,"M, L, XL",XL (55cm),55,,XL,FALSE,3299,,2356.428571,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 350mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 100mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,100,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Ultra_HS_BlueGrey,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Ultra,Ultra,,2630508LS45BG,10795276122736,,"M, L, XL",M (45cm),45,,M,FALSE,3299,,2356.428571,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Ultra_LS_BlueGrey,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Ultra,Ultra,,2630508LS50BG,10795276122743,,"M, L, XL",L (50cm),50,,L,FALSE,3299,,2356.428571,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mmr","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Ultra_LS_BlueGrey,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Ultra,Ultra,,2630508LS55BG,10795276122750,,"M, L, XL",XL (55cm),55,,XL,FALSE,3299,,2356.428571,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 350mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 100mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,100,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Ultra_LS_BlueGrey,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Performance,Performance,,2630408HS45DR,10795276122828,,"M, L, XL",M (45cm),45,,M,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Red,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 60LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Performance_HS_DarkRed,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Performance,Performance,,2630408HS50DR,10795276122835,,"M, L, XL",L (50cm),50,,L,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Red,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 60LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Performance_HS_DarkRed,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Performance,Performance,,2630408HS55DR,10795276122842,,"M, L, XL",XL (55cm),55,,XL,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Red,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 350mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 100mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,100,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 60LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Performance_HS_DarkRed,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Performance,Performance,,2630408LS45DR,10795276122859,,"M, L, XL",M (45cm),45,,M,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Red,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 60LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Performance_LS_DarkRed,,,,,2,TREKKING,eTrekking
HEPHA,Trekking 8,2026,Trekking 8 Performance,Performance,,2630408LS50DR,10795276122866,,"M, L, XL",L (50cm),50,,L,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Red,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,Schwalbe / G-One Overland / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,KT-TZ1R,142,12,32,Centerlock,14G ED Black,"ISTOS Light, 60LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lasco EE02-38T,38,50,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Trekking8_Performance_LS_DarkRed,,,,,2,TREKKING,eTrekking
